8.1502 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
24.8094 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8264 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8427 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8594 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8760 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8927 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9093 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9260 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9427 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9595 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9761 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9928 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0094 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0261 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0428 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0595 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0762 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0930 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1095 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1262 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1429 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1595 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1763 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1929 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2096 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2263 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2429 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2597 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2763 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2930 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3097 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3263 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3431 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3597 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3763 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3931 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4474 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
25.4474 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4597 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4765 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4931 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5098 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5265 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5432 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5600 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5768 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5933 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6100 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6269 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6433 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6601 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6767 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6934 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7101 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7267 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7434 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7601 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7768 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7934 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8101 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8268 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8436 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8603 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8770 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8936 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9102 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9269 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9436 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9602 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9769 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9936 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0103 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0271 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0436 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0603 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0769 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0936 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1103 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1270 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1438 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1604 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1770 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1937 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2105 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2271 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2438 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2605 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2771 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2938 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3107 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3274 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3439 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3606 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3772 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3939 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4656 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
26.4656 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4775 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4939 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5107 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5274 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5440 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5608 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5774 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5941 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6109 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6274 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6443 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6608 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6775 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6941 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7109 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7275 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7442 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7609 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7776 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7944 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8111 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8276 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8445 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8611 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8777 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8944 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9111 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9277 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9445 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9612 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9778 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9945 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0112 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0278 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0445 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0613 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0779 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0945 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1112 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1279 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1445 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1612 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1779 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1947 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2114 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2281 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2446 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2613 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2780 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2947 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3114 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3280 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3449 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3614 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3781 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3948 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4117 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
27.4117 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4282 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4448 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4615 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4782 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4950 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5117 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5282 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5450 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5616 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5783 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5949 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6116 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6283 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6453 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6619 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6783 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6950 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7117 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7284 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7451 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7617 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7785 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7952 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8118 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8285 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8453 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8619 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8787 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8952 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9119 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9286 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9453 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9619 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9786 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9953 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0119 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0286 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0454 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0621 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0787 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0954 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1121 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1288 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1454 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1621 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1788 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1955 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2121 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2288 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2457 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2622 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2789 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2955 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3123 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3289 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3456 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3623 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3789 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3956 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4127 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\9.png'
28.4127 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4291 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4457 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4624 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4790 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4957 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5124 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5292 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5458 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5625 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5791 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5958 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6125 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6292 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6459 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6626 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6792 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6960 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7126 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7293 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7459 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7626 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7794 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7964 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8126 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8294 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8461 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8629 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8794 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8962 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9128 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9294 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9461 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9628 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9795 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9962 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0128 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0295 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0463 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0629 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0796 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0962 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1130 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1297 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1463 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1630 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1797 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1964 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2130 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2297 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2464 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2631 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2799 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2965 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3131 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3298 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3465 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3632 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3798 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3965 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4170 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\10.png'
29.4170 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4300 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4465 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4632 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4799 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4966 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5132 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5299 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5466 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5633 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5800 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5969 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6133 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6300 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6467 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6634 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6801 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6967 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7134 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7301 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7468 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7635 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7803 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7968 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8136 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8302 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8469 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8636 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8803 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8969 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9137 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9303 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9470 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9637 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9803 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9970 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0138 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0304 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0471 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0637 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0804 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0971 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1139 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1306 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1472 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1638 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1805 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1972 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2139 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2307 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2473 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2640 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2806 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2973 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3140 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3309 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3474 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3641 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3807 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3974 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4268 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\11.png'
30.4268 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4305 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4475 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4641 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4808 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4974 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5143 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5309 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5476 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5642 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5809 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5976 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6143 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6309 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6477 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6643 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6811 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6977 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7143 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7310 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7478 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7644 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7812 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7978 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8144 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8311 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8478 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8645 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8812 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8980 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9146 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9314 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9478 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9646 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9813 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9980 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0146 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0312 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0479 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0647 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0814 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0980 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1146 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1313 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1480 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1647 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1814 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1980 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2148 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2315 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2481 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2648 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2815 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2981 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3148 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3315 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3481 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3648 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3815 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3982 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4299 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\12.png'
31.4299 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4314 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4482 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4649 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4816 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4983 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5152 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5317 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5483 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5650 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5817 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5984 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6151 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6317 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6484 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6652 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6819 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6985 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7151 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7318 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7485 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7653 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7819 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7987 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8152 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8319 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8487 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8653 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8820 	EXP 	NbackInstructionWideImg: autoDraw = True
