18.3074 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
378.8215 	EXP 	Feedback: text = 'No Response!'
378.8381 	EXP 	Feedback: text = 'No Response!'
378.8548 	EXP 	Feedback: text = 'No Response!'
378.8716 	EXP 	Feedback: text = 'No Response!'
378.8882 	EXP 	Feedback: text = 'No Response!'
378.9051 	EXP 	Feedback: text = 'No Response!'
378.9060 	DATA 	Mouse: Right button down, pos=(826,218)
378.9217 	EXP 	Feedback: text = 'Correct!'
378.9727 	DATA 	Mouse:  Right button up, pos=(826,218)
379.2218 	EXP 	fixation_2: autoDraw = True
379.2385 	EXP 	target_square: autoDraw = False
380.2222 	EXP 	fixation_2: autoDraw = False
380.2255 	EXP 	New trial (rep=0, index=6): OrderedDict([('square', 4), ('location', [-0.2, 0]), ('corrAns', 0.0)])
380.2390 	EXP 	grid_lines: autoDraw = False
380.2390 	EXP 	target_square: autoDraw = False
380.2390 	EXP 	fixation_2: autoDraw = False
380.2390 	EXP 	Feedback: autoDraw = False
380.2390 	EXP 	target_square: pos = array([-0.2,  0. ])
380.2390 	EXP 	grid_lines: autoDraw = True
380.2390 	EXP 	target_square: autoDraw = True
380.2390 	EXP 	Feedback: autoDraw = False
380.2555 	EXP 	Feedback: text = 'No Response!'
380.2722 	EXP 	Feedback: text = 'No Response!'
380.2889 	EXP 	Feedback: text = 'No Response!'
380.3055 	EXP 	Feedback: text = 'No Response!'
380.3222 	EXP 	Feedback: text = 'No Response!'
380.3389 	EXP 	Feedback: text = 'No Response!'
380.3556 	EXP 	Feedback: text = 'No Response!'
380.3723 	EXP 	Feedback: text = 'No Response!'
380.3891 	EXP 	Feedback: text = 'No Response!'
380.4056 	EXP 	Feedback: text = 'No Response!'
380.4223 	EXP 	Feedback: text = 'No Response!'
380.4389 	EXP 	Feedback: text = 'No Response!'
380.4556 	EXP 	Feedback: text = 'No Response!'
380.4723 	EXP 	Feedback: text = 'No Response!'
380.4890 	EXP 	Feedback: text = 'No Response!'
380.5057 	EXP 	Feedback: text = 'No Response!'
380.5225 	EXP 	Feedback: text = 'No Response!'
380.5391 	EXP 	Feedback: text = 'No Response!'
380.5558 	EXP 	Feedback: text = 'No Response!'
380.5724 	EXP 	Feedback: text = 'No Response!'
380.5891 	EXP 	Feedback: text = 'No Response!'
380.6057 	EXP 	Feedback: text = 'No Response!'
380.6224 	EXP 	Feedback: text = 'No Response!'
380.6391 	EXP 	Feedback: text = 'No Response!'
380.6557 	EXP 	Feedback: text = 'No Response!'
380.6725 	EXP 	Feedback: text = 'No Response!'
380.6892 	EXP 	Feedback: text = 'No Response!'
380.7058 	EXP 	Feedback: text = 'No Response!'
380.7224 	EXP 	Feedback: text = 'No Response!'
380.7391 	EXP 	Feedback: text = 'No Response!'
380.7558 	EXP 	Feedback: text = 'No Response!'
380.7725 	EXP 	Feedback: text = 'No Response!'
380.7892 	EXP 	Feedback: text = 'No Response!'
380.8058 	EXP 	Feedback: text = 'No Response!'
380.8225 	EXP 	Feedback: text = 'No Response!'
380.8391 	EXP 	Feedback: text = 'No Response!'
380.8559 	EXP 	Feedback: text = 'No Response!'
380.8725 	EXP 	Feedback: text = 'No Response!'
380.8892 	EXP 	Feedback: text = 'No Response!'
380.9059 	EXP 	Feedback: text = 'No Response!'
380.9226 	EXP 	Feedback: text = 'No Response!'
380.9393 	EXP 	Feedback: text = 'No Response!'
380.9559 	EXP 	Feedback: text = 'No Response!'
380.9726 	EXP 	Feedback: text = 'No Response!'
380.9893 	EXP 	Feedback: text = 'No Response!'
381.0060 	EXP 	Feedback: text = 'No Response!'
381.0227 	EXP 	Feedback: text = 'No Response!'
381.0393 	EXP 	Feedback: text = 'No Response!'
381.0559 	EXP 	Feedback: text = 'No Response!'
381.0726 	EXP 	Feedback: text = 'No Response!'
381.0893 	EXP 	Feedback: text = 'No Response!'
381.1060 	EXP 	Feedback: text = 'No Response!'
381.1227 	EXP 	Feedback: text = 'No Response!'
381.1393 	EXP 	Feedback: text = 'No Response!'
381.1560 	EXP 	Feedback: text = 'No Response!'
381.1728 	EXP 	Feedback: text = 'No Response!'
381.1894 	EXP 	Feedback: text = 'No Response!'
381.2061 	EXP 	Feedback: text = 'No Response!'
381.2077 	DATA 	Mouse: Right button down, pos=(823,218)
381.2228 	EXP 	fixation_2: autoDraw = True
381.2228 	EXP 	Feedback: text = 'Correct!'
381.2395 	EXP 	target_square: autoDraw = False
381.3235 	DATA 	Mouse:  Right button up, pos=(813,220)
382.2232 	EXP 	fixation_2: autoDraw = False
382.2260 	EXP 	New trial (rep=0, index=7): OrderedDict([('square', 3), ('location', [0.2, 0.2]), ('corrAns', 0.0)])
382.2399 	EXP 	grid_lines: autoDraw = False
382.2399 	EXP 	target_square: autoDraw = False
382.2399 	EXP 	fixation_2: autoDraw = False
382.2399 	EXP 	Feedback: autoDraw = False
382.2399 	EXP 	target_square: pos = array([0.2, 0.2])
382.2399 	EXP 	grid_lines: autoDraw = True
382.2399 	EXP 	target_square: autoDraw = True
382.2399 	EXP 	Feedback: autoDraw = False
382.2566 	EXP 	Feedback: text = 'No Response!'
382.2732 	EXP 	Feedback: text = 'No Response!'
382.2899 	EXP 	Feedback: text = 'No Response!'
382.3066 	EXP 	Feedback: text = 'No Response!'
382.3232 	EXP 	Feedback: text = 'No Response!'
382.3399 	EXP 	Feedback: text = 'No Response!'
382.3566 	EXP 	Feedback: text = 'No Response!'
382.3732 	EXP 	Feedback: text = 'No Response!'
382.3900 	EXP 	Feedback: text = 'No Response!'
382.4067 	EXP 	Feedback: text = 'No Response!'
382.4233 	EXP 	Feedback: text = 'No Response!'
382.4401 	EXP 	Feedback: text = 'No Response!'
382.4566 	EXP 	Feedback: text = 'No Response!'
382.4734 	EXP 	Feedback: text = 'No Response!'
382.4900 	EXP 	Feedback: text = 'No Response!'
382.5067 	EXP 	Feedback: text = 'No Response!'
382.5234 	EXP 	Feedback: text = 'No Response!'
382.5401 	EXP 	Feedback: text = 'No Response!'
382.5568 	EXP 	Feedback: text = 'No Response!'
382.5735 	EXP 	Feedback: text = 'No Response!'
382.5901 	EXP 	Feedback: text = 'No Response!'
382.6067 	EXP 	Feedback: text = 'No Response!'
382.6236 	EXP 	Feedback: text = 'No Response!'
382.6401 	EXP 	Feedback: text = 'No Response!'
382.6568 	EXP 	Feedback: text = 'No Response!'
382.6736 	EXP 	Feedback: text = 'No Response!'
382.6901 	EXP 	Feedback: text = 'No Response!'
382.7068 	EXP 	Feedback: text = 'No Response!'
382.7235 	EXP 	Feedback: text = 'No Response!'
382.7401 	EXP 	Feedback: text = 'No Response!'
382.7568 	EXP 	Feedback: text = 'No Response!'
382.7736 	EXP 	Feedback: text = 'No Response!'
382.7902 	EXP 	Feedback: text = 'No Response!'
382.8068 	EXP 	Feedback: text = 'No Response!'
382.8236 	EXP 	Feedback: text = 'No Response!'
382.8402 	EXP 	Feedback: text = 'No Response!'
382.8568 	EXP 	Feedback: text = 'No Response!'
382.8735 	EXP 	Feedback: text = 'No Response!'
382.8902 	EXP 	Feedback: text = 'No Response!'
382.9069 	EXP 	Feedback: text = 'No Response!'
382.9237 	EXP 	Feedback: text = 'No Response!'
382.9402 	EXP 	Feedback: text = 'No Response!'
382.9417 	DATA 	Mouse: Right button down, pos=(812,220)
382.9573 	EXP 	Feedback: text = 'Correct!'
383.0079 	DATA 	Mouse:  Right button up, pos=(811,220)
383.2239 	EXP 	fixation_2: autoDraw = True
383.2404 	EXP 	target_square: autoDraw = False
384.2244 	EXP 	fixation_2: autoDraw = False
384.2286 	EXP 	New trial (rep=0, index=8): OrderedDict([('square', 3), ('location', [0.2, 0.2]), ('corrAns', 1.0)])
384.2409 	EXP 	grid_lines: autoDraw = False
384.2409 	EXP 	target_square: autoDraw = False
384.2409 	EXP 	fixation_2: autoDraw = False
384.2409 	EXP 	Feedback: autoDraw = False
384.2409 	EXP 	target_square: pos = array([0.2, 0.2])
384.2409 	EXP 	grid_lines: autoDraw = True
384.2409 	EXP 	target_square: autoDraw = True
384.2409 	EXP 	Feedback: autoDraw = False
384.2577 	EXP 	Feedback: text = 'No Response!'
384.2743 	EXP 	Feedback: text = 'No Response!'
384.2910 	EXP 	Feedback: text = 'No Response!'
384.3077 	EXP 	Feedback: text = 'No Response!'
384.3243 	EXP 	Feedback: text = 'No Response!'
384.3410 	EXP 	Feedback: text = 'No Response!'
384.3576 	EXP 	Feedback: text = 'No Response!'
384.3744 	EXP 	Feedback: text = 'No Response!'
384.3910 	EXP 	Feedback: text = 'No Response!'
384.4077 	EXP 	Feedback: text = 'No Response!'
384.4244 	EXP 	Feedback: text = 'No Response!'
384.4410 	EXP 	Feedback: text = 'No Response!'
384.4578 	EXP 	Feedback: text = 'No Response!'
384.4744 	EXP 	Feedback: text = 'No Response!'
384.4911 	EXP 	Feedback: text = 'No Response!'
384.5077 	EXP 	Feedback: text = 'No Response!'
384.5245 	EXP 	Feedback: text = 'No Response!'
384.5411 	EXP 	Feedback: text = 'No Response!'
384.5577 	EXP 	Feedback: text = 'No Response!'
384.5745 	EXP 	Feedback: text = 'No Response!'
384.5912 	EXP 	Feedback: text = 'No Response!'
384.6077 	EXP 	Feedback: text = 'No Response!'
384.6245 	EXP 	Feedback: text = 'No Response!'
384.6411 	EXP 	Feedback: text = 'No Response!'
384.6578 	EXP 	Feedback: text = 'No Response!'
384.6745 	EXP 	Feedback: text = 'No Response!'
384.6912 	EXP 	Feedback: text = 'No Response!'
384.6922 	DATA 	Mouse: Left button down, pos=(812,220)
384.7079 	EXP 	Feedback: text = 'Correct!'
384.8086 	DATA 	Mouse:  Left button up, pos=(811,220)
385.2247 	EXP 	fixation_2: autoDraw = True
385.2414 	EXP 	target_square: autoDraw = False
386.2252 	EXP 	fixation_2: autoDraw = False
386.2284 	EXP 	New trial (rep=0, index=9): OrderedDict([('square', 8), ('location', [0, -0.2]), ('corrAns', 0.0)])
386.2419 	EXP 	grid_lines: autoDraw = False
386.2419 	EXP 	target_square: autoDraw = False
386.2419 	EXP 	fixation_2: autoDraw = False
386.2419 	EXP 	Feedback: autoDraw = False
386.2419 	EXP 	target_square: pos = array([ 0. , -0.2])
386.2419 	EXP 	grid_lines: autoDraw = True
386.2419 	EXP 	target_square: autoDraw = True
386.2419 	EXP 	Feedback: autoDraw = False
386.2585 	EXP 	Feedback: text = 'No Response!'
386.2752 	EXP 	Feedback: text = 'No Response!'
386.2919 	EXP 	Feedback: text = 'No Response!'
386.3086 	EXP 	Feedback: text = 'No Response!'
386.3252 	EXP 	Feedback: text = 'No Response!'
386.3419 	EXP 	Feedback: text = 'No Response!'
386.3588 	EXP 	Feedback: text = 'No Response!'
386.3753 	EXP 	Feedback: text = 'No Response!'
386.3919 	EXP 	Feedback: text = 'No Response!'
386.4086 	EXP 	Feedback: text = 'No Response!'
386.4254 	EXP 	Feedback: text = 'No Response!'
386.4420 	EXP 	Feedback: text = 'No Response!'
386.4586 	EXP 	Feedback: text = 'No Response!'
386.4753 	EXP 	Feedback: text = 'No Response!'
386.4920 	EXP 	Feedback: text = 'No Response!'
386.5089 	EXP 	Feedback: text = 'No Response!'
386.5254 	EXP 	Feedback: text = 'No Response!'
386.5421 	EXP 	Feedback: text = 'No Response!'
386.5587 	EXP 	Feedback: text = 'No Response!'
386.5754 	EXP 	Feedback: text = 'No Response!'
386.5920 	EXP 	Feedback: text = 'No Response!'
386.6087 	EXP 	Feedback: text = 'No Response!'
386.6254 	EXP 	Feedback: text = 'No Response!'
386.6421 	EXP 	Feedback: text = 'No Response!'
386.6588 	EXP 	Feedback: text = 'No Response!'
386.6755 	EXP 	Feedback: text = 'No Response!'
386.6921 	EXP 	Feedback: text = 'No Response!'
386.7088 	EXP 	Feedback: text = 'No Response!'
386.7255 	EXP 	Feedback: text = 'No Response!'
386.7422 	EXP 	Feedback: text = 'No Response!'
386.7588 	EXP 	Feedback: text = 'No Response!'
386.7755 	EXP 	Feedback: text = 'No Response!'
386.7765 	DATA 	Mouse: Right button down, pos=(813,227)
386.7923 	EXP 	Feedback: text = 'Correct!'
386.8597 	DATA 	Mouse:  Right button up, pos=(813,227)
387.2257 	EXP 	fixation_2: autoDraw = True
387.2423 	EXP 	target_square: autoDraw = False
388.2262 	EXP 	fixation_2: autoDraw = False
388.2285 	EXP 	New trial (rep=0, index=10): OrderedDict([('square', 1), ('location', [-0.2, 0.2]), ('corrAns', 0.0)])
388.2429 	EXP 	grid_lines: autoDraw = False
388.2429 	EXP 	target_square: autoDraw = False
388.2429 	EXP 	fixation_2: autoDraw = False
388.2429 	EXP 	Feedback: autoDraw = False
388.2429 	EXP 	target_square: pos = array([-0.2,  0.2])
388.2429 	EXP 	grid_lines: autoDraw = True
388.2429 	EXP 	target_square: autoDraw = True
388.2429 	EXP 	Feedback: autoDraw = False
388.2596 	EXP 	Feedback: text = 'No Response!'
388.2762 	EXP 	Feedback: text = 'No Response!'
388.2929 	EXP 	Feedback: text = 'No Response!'
388.3096 	EXP 	Feedback: text = 'No Response!'
388.3263 	EXP 	Feedback: text = 'No Response!'
388.3429 	EXP 	Feedback: text = 'No Response!'
388.3596 	EXP 	Feedback: text = 'No Response!'
388.3763 	EXP 	Feedback: text = 'No Response!'
388.3929 	EXP 	Feedback: text = 'No Response!'
388.4096 	EXP 	Feedback: text = 'No Response!'
388.4263 	EXP 	Feedback: text = 'No Response!'
388.4430 	EXP 	Feedback: text = 'No Response!'
388.4596 	EXP 	Feedback: text = 'No Response!'
388.4763 	EXP 	Feedback: text = 'No Response!'
388.4930 	EXP 	Feedback: text = 'No Response!'
388.5096 	EXP 	Feedback: text = 'No Response!'
388.5264 	EXP 	Feedback: text = 'No Response!'
388.5430 	EXP 	Feedback: text = 'No Response!'
388.5597 	EXP 	Feedback: text = 'No Response!'
388.5764 	EXP 	Feedback: text = 'No Response!'
388.5930 	EXP 	Feedback: text = 'No Response!'
388.6097 	EXP 	Feedback: text = 'No Response!'
388.6264 	EXP 	Feedback: text = 'No Response!'
388.6430 	EXP 	Feedback: text = 'No Response!'
388.6598 	EXP 	Feedback: text = 'No Response!'
388.6766 	EXP 	Feedback: text = 'No Response!'
388.6931 	EXP 	Feedback: text = 'No Response!'
388.7098 	EXP 	Feedback: text = 'No Response!'
388.7264 	EXP 	Feedback: text = 'No Response!'
388.7278 	DATA 	Mouse: Right button down, pos=(813,229)
388.7432 	EXP 	Feedback: text = 'Correct!'
388.8272 	DATA 	Mouse:  Right button up, pos=(813,229)
389.2269 	EXP 	fixation_2: autoDraw = True
389.2435 	EXP 	target_square: autoDraw = False
390.2272 	EXP 	fixation_2: autoDraw = False
390.2295 	EXP 	New trial (rep=0, index=11): OrderedDict([('square', 2), ('location', [0, 0.2]), ('corrAns', 0.0)])
390.2440 	EXP 	grid_lines: autoDraw = False
390.2440 	EXP 	target_square: autoDraw = False
390.2440 	EXP 	fixation_2: autoDraw = False
390.2440 	EXP 	Feedback: autoDraw = False
390.2440 	EXP 	target_square: pos = array([0. , 0.2])
390.2440 	EXP 	grid_lines: autoDraw = True
390.2440 	EXP 	target_square: autoDraw = True
390.2440 	EXP 	Feedback: autoDraw = False
390.2606 	EXP 	Feedback: text = 'No Response!'
390.2772 	EXP 	Feedback: text = 'No Response!'
390.2940 	EXP 	Feedback: text = 'No Response!'
390.3106 	EXP 	Feedback: text = 'No Response!'
390.3272 	EXP 	Feedback: text = 'No Response!'
390.3440 	EXP 	Feedback: text = 'No Response!'
390.3607 	EXP 	Feedback: text = 'No Response!'
390.3773 	EXP 	Feedback: text = 'No Response!'
390.3940 	EXP 	Feedback: text = 'No Response!'
390.4107 	EXP 	Feedback: text = 'No Response!'
390.4274 	EXP 	Feedback: text = 'No Response!'
390.4440 	EXP 	Feedback: text = 'No Response!'
390.4607 	EXP 	Feedback: text = 'No Response!'
390.4773 	EXP 	Feedback: text = 'No Response!'
390.4940 	EXP 	Feedback: text = 'No Response!'
390.5107 	EXP 	Feedback: text = 'No Response!'
390.5274 	EXP 	Feedback: text = 'No Response!'
390.5443 	EXP 	Feedback: text = 'No Response!'
390.5607 	EXP 	Feedback: text = 'No Response!'
390.5774 	EXP 	Feedback: text = 'No Response!'
390.5941 	EXP 	Feedback: text = 'No Response!'
390.6107 	EXP 	Feedback: text = 'No Response!'
390.6275 	EXP 	Feedback: text = 'No Response!'
390.6441 	EXP 	Feedback: text = 'No Response!'
390.6608 	EXP 	Feedback: text = 'No Response!'
390.6774 	EXP 	Feedback: text = 'No Response!'
390.6942 	EXP 	Feedback: text = 'No Response!'
390.7108 	EXP 	Feedback: text = 'No Response!'
390.7274 	EXP 	Feedback: text = 'No Response!'
390.7441 	EXP 	Feedback: text = 'No Response!'
390.7609 	EXP 	Feedback: text = 'No Response!'
390.7775 	EXP 	Feedback: text = 'No Response!'
390.7783 	DATA 	Mouse: Right button down, pos=(813,229)
390.7943 	EXP 	Feedback: text = 'Correct!'
390.8450 	DATA 	Mouse:  Right button up, pos=(813,229)
391.2277 	EXP 	fixation_2: autoDraw = True
391.2444 	EXP 	target_square: autoDraw = False
392.2282 	EXP 	fixation_2: autoDraw = False
392.2301 	EXP 	New trial (rep=0, index=12): OrderedDict([('square', 4), ('location', [-0.2, 0]), ('corrAns', 0.0)])
392.2449 	EXP 	grid_lines: autoDraw = False
392.2449 	EXP 	target_square: autoDraw = False
392.2449 	EXP 	fixation_2: autoDraw = False
392.2449 	EXP 	Feedback: autoDraw = False
392.2449 	EXP 	target_square: pos = array([-0.2,  0. ])
392.2449 	EXP 	grid_lines: autoDraw = True
392.2449 	EXP 	target_square: autoDraw = True
392.2449 	EXP 	Feedback: autoDraw = False
392.2615 	EXP 	Feedback: text = 'No Response!'
392.2782 	EXP 	Feedback: text = 'No Response!'
392.2949 	EXP 	Feedback: text = 'No Response!'
392.3116 	EXP 	Feedback: text = 'No Response!'
392.3283 	EXP 	Feedback: text = 'No Response!'
392.3450 	EXP 	Feedback: text = 'No Response!'
392.3616 	EXP 	Feedback: text = 'No Response!'
392.3783 	EXP 	Feedback: text = 'No Response!'
392.3950 	EXP 	Feedback: text = 'No Response!'
392.4116 	EXP 	Feedback: text = 'No Response!'
392.4284 	EXP 	Feedback: text = 'No Response!'
392.4450 	EXP 	Feedback: text = 'No Response!'
392.4616 	EXP 	Feedback: text = 'No Response!'
392.4783 	EXP 	Feedback: text = 'No Response!'
392.4952 	EXP 	Feedback: text = 'No Response!'
392.5117 	EXP 	Feedback: text = 'No Response!'
392.5284 	EXP 	Feedback: text = 'No Response!'
392.5451 	EXP 	Feedback: text = 'No Response!'
392.5617 	EXP 	Feedback: text = 'No Response!'
392.5784 	EXP 	Feedback: text = 'No Response!'
392.5950 	EXP 	Feedback: text = 'No Response!'
392.6118 	EXP 	Feedback: text = 'No Response!'
392.6286 	EXP 	Feedback: text = 'No Response!'
392.6451 	EXP 	Feedback: text = 'No Response!'
392.6617 	EXP 	Feedback: text = 'No Response!'
392.6785 	EXP 	Feedback: text = 'No Response!'
392.6951 	EXP 	Feedback: text = 'No Response!'
392.7118 	EXP 	Feedback: text = 'No Response!'
392.7128 	DATA 	Mouse: Right button down, pos=(813,232)
392.7286 	EXP 	Feedback: text = 'Correct!'
392.7958 	DATA 	Mouse:  Right button up, pos=(813,232)
393.2289 	EXP 	fixation_2: autoDraw = True
393.2454 	EXP 	target_square: autoDraw = False
394.2293 	EXP 	fixation_2: autoDraw = False
394.2331 	EXP 	New trial (rep=0, index=13): OrderedDict([('square', 4), ('location', [-0.2, 0]), ('corrAns', 1.0)])
394.2460 	EXP 	grid_lines: autoDraw = False
394.2460 	EXP 	target_square: autoDraw = False
394.2460 	EXP 	fixation_2: autoDraw = False
394.2460 	EXP 	Feedback: autoDraw = False
394.2460 	EXP 	target_square: pos = array([-0.2,  0. ])
394.2460 	EXP 	grid_lines: autoDraw = True
394.2460 	EXP 	target_square: autoDraw = True
394.2460 	EXP 	Feedback: autoDraw = False
394.2627 	EXP 	Feedback: text = 'No Response!'
394.2793 	EXP 	Feedback: text = 'No Response!'
394.2960 	EXP 	Feedback: text = 'No Response!'
394.3127 	EXP 	Feedback: text = 'No Response!'
394.3293 	EXP 	Feedback: text = 'No Response!'
394.3459 	EXP 	Feedback: text = 'No Response!'
394.3627 	EXP 	Feedback: text = 'No Response!'
394.3794 	EXP 	Feedback: text = 'No Response!'
394.3960 	EXP 	Feedback: text = 'No Response!'
394.4127 	EXP 	Feedback: text = 'No Response!'
394.4294 	EXP 	Feedback: text = 'No Response!'
394.4460 	EXP 	Feedback: text = 'No Response!'
394.4628 	EXP 	Feedback: text = 'No Response!'
394.4794 	EXP 	Feedback: text = 'No Response!'
394.4961 	EXP 	Feedback: text = 'No Response!'
394.5128 	EXP 	Feedback: text = 'No Response!'
394.5295 	EXP 	Feedback: text = 'No Response!'
394.5461 	EXP 	Feedback: text = 'No Response!'
394.5628 	EXP 	Feedback: text = 'No Response!'
394.5795 	EXP 	Feedback: text = 'No Response!'
394.5961 	EXP 	Feedback: text = 'No Response!'
394.6127 	EXP 	Feedback: text = 'No Response!'
394.6294 	EXP 	Feedback: text = 'No Response!'
394.6461 	EXP 	Feedback: text = 'No Response!'
394.6628 	EXP 	Feedback: text = 'No Response!'
394.6795 	EXP 	Feedback: text = 'No Response!'
394.6962 	EXP 	Feedback: text = 'No Response!'
394.7128 	EXP 	Feedback: text = 'No Response!'
394.7295 	EXP 	Feedback: text = 'No Response!'
394.7462 	EXP 	Feedback: text = 'No Response!'
394.7629 	EXP 	Feedback: text = 'No Response!'
394.7795 	EXP 	Feedback: text = 'No Response!'
394.7802 	DATA 	Mouse: Left button down, pos=(813,232)
394.7963 	EXP 	Feedback: text = 'Correct!'
394.8968 	DATA 	Mouse:  Left button up, pos=(813,232)
395.2297 	EXP 	fixation_2: autoDraw = True
395.2464 	EXP 	target_square: autoDraw = False
396.2302 	EXP 	fixation_2: autoDraw = False
396.2322 	EXP 	New trial (rep=0, index=14): OrderedDict([('square', 8), ('location', [0, -0.2]), ('corrAns', 0.0)])
396.2469 	EXP 	grid_lines: autoDraw = False
396.2469 	EXP 	target_square: autoDraw = False
396.2469 	EXP 	fixation_2: autoDraw = False
396.2469 	EXP 	Feedback: autoDraw = False
396.2469 	EXP 	target_square: pos = array([ 0. , -0.2])
396.2469 	EXP 	grid_lines: autoDraw = True
396.2469 	EXP 	target_square: autoDraw = True
396.2469 	EXP 	Feedback: autoDraw = False
396.2636 	EXP 	Feedback: text = 'No Response!'
396.2802 	EXP 	Feedback: text = 'No Response!'
396.2969 	EXP 	Feedback: text = 'No Response!'
396.3136 	EXP 	Feedback: text = 'No Response!'
396.3302 	EXP 	Feedback: text = 'No Response!'
396.3469 	EXP 	Feedback: text = 'No Response!'
396.3637 	EXP 	Feedback: text = 'No Response!'
396.3803 	EXP 	Feedback: text = 'No Response!'
396.3970 	EXP 	Feedback: text = 'No Response!'
396.4137 	EXP 	Feedback: text = 'No Response!'
396.4304 	EXP 	Feedback: text = 'No Response!'
396.4470 	EXP 	Feedback: text = 'No Response!'
396.4637 	EXP 	Feedback: text = 'No Response!'
396.4803 	EXP 	Feedback: text = 'No Response!'
396.4971 	EXP 	Feedback: text = 'No Response!'
396.5138 	EXP 	Feedback: text = 'No Response!'
396.5306 	EXP 	Feedback: text = 'No Response!'
396.5470 	EXP 	Feedback: text = 'No Response!'
396.5637 	EXP 	Feedback: text = 'No Response!'
396.5804 	EXP 	Feedback: text = 'No Response!'
396.5970 	EXP 	Feedback: text = 'No Response!'
396.6137 	EXP 	Feedback: text = 'No Response!'
396.6304 	EXP 	Feedback: text = 'No Response!'
396.6471 	EXP 	Feedback: text = 'No Response!'
396.6638 	EXP 	Feedback: text = 'No Response!'
396.6650 	DATA 	Mouse: Right button down, pos=(813,233)
396.6806 	EXP 	Feedback: text = 'Correct!'
396.7816 	DATA 	Mouse:  Right button up, pos=(813,234)
397.2307 	EXP 	fixation_2: autoDraw = True
397.2474 	EXP 	target_square: autoDraw = False
398.2313 	EXP 	fixation_2: autoDraw = False
398.2342 	EXP 	New trial (rep=0, index=15): OrderedDict([('square', 5), ('location', [0, 0]), ('corrAns', 0.0)])
398.2480 	EXP 	grid_lines: autoDraw = False
398.2480 	EXP 	target_square: autoDraw = False
398.2480 	EXP 	fixation_2: autoDraw = False
398.2480 	EXP 	Feedback: autoDraw = False
398.2480 	EXP 	target_square: pos = array([0., 0.])
398.2480 	EXP 	grid_lines: autoDraw = True
398.2480 	EXP 	target_square: autoDraw = True
398.2480 	EXP 	Feedback: autoDraw = False
398.2646 	EXP 	Feedback: text = 'No Response!'
398.2812 	EXP 	Feedback: text = 'No Response!'
398.2979 	EXP 	Feedback: text = 'No Response!'
398.3148 	EXP 	Feedback: text = 'No Response!'
398.3312 	EXP 	Feedback: text = 'No Response!'
398.3481 	EXP 	Feedback: text = 'No Response!'
398.3646 	EXP 	Feedback: text = 'No Response!'
398.3813 	EXP 	Feedback: text = 'No Response!'
398.3979 	EXP 	Feedback: text = 'No Response!'
398.4146 	EXP 	Feedback: text = 'No Response!'
398.4314 	EXP 	Feedback: text = 'No Response!'
398.4480 	EXP 	Feedback: text = 'No Response!'
398.4647 	EXP 	Feedback: text = 'No Response!'
398.4813 	EXP 	Feedback: text = 'No Response!'
398.4980 	EXP 	Feedback: text = 'No Response!'
398.5147 	EXP 	Feedback: text = 'No Response!'
398.5314 	EXP 	Feedback: text = 'No Response!'
398.5481 	EXP 	Feedback: text = 'No Response!'
398.5647 	EXP 	Feedback: text = 'No Response!'
398.5814 	EXP 	Feedback: text = 'No Response!'
398.5980 	EXP 	Feedback: text = 'No Response!'
398.6147 	EXP 	Feedback: text = 'No Response!'
398.6314 	EXP 	Feedback: text = 'No Response!'
398.6481 	EXP 	Feedback: text = 'No Response!'
398.6647 	EXP 	Feedback: text = 'No Response!'
398.6816 	EXP 	Feedback: text = 'No Response!'
398.6982 	EXP 	Feedback: text = 'No Response!'
398.7148 	EXP 	Feedback: text = 'No Response!'
398.7315 	EXP 	Feedback: text = 'No Response!'
398.7481 	EXP 	Feedback: text = 'No Response!'
398.7495 	DATA 	Mouse: Right button down, pos=(813,235)
398.7649 	EXP 	Feedback: text = 'Correct!'
398.8489 	DATA 	Mouse:  Right button up, pos=(814,235)
399.2317 	EXP 	fixation_2: autoDraw = True
399.2485 	EXP 	target_square: autoDraw = False
400.2322 	EXP 	fixation_2: autoDraw = False
400.2345 	EXP 	New trial (rep=0, index=16): OrderedDict([('square', 5), ('location', [0, 0]), ('corrAns', 1.0)])
400.2489 	EXP 	grid_lines: autoDraw = False
400.2489 	EXP 	target_square: autoDraw = False
400.2489 	EXP 	fixation_2: autoDraw = False
400.2489 	EXP 	Feedback: autoDraw = False
400.2489 	EXP 	target_square: pos = array([0., 0.])
400.2489 	EXP 	grid_lines: autoDraw = True
400.2489 	EXP 	target_square: autoDraw = True
400.2489 	EXP 	Feedback: autoDraw = False
400.2656 	EXP 	Feedback: text = 'No Response!'
400.2823 	EXP 	Feedback: text = 'No Response!'
400.2989 	EXP 	Feedback: text = 'No Response!'
400.3156 	EXP 	Feedback: text = 'No Response!'
400.3323 	EXP 	Feedback: text = 'No Response!'
400.3490 	EXP 	Feedback: text = 'No Response!'
400.3657 	EXP 	Feedback: text = 'No Response!'
