8.3733 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
25.2095 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2262 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2428 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2595 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2762 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2929 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3096 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3263 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3429 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3596 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3763 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3930 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4096 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4263 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4430 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4597 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4763 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4930 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5097 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5263 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5431 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5597 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5763 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5930 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6097 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\5.png'
25.6097 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6264 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6430 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6597 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6764 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6931 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7097 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7264 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7432 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7598 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7764 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7931 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8100 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8265 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8431 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8598 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8765 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8932 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9098 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9265 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9432 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9599 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9766 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9933 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0099 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0266 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0433 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0599 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0766 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0933 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1100 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1268 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1434 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1600 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1767 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1933 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2100 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2268 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2434 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2601 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2768 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2935 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3101 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3267 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3434 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3601 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3768 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3934 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4101 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4269 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4434 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4602 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4769 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4936 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5102 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5268 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5435 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5603 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5770 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5935 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6102 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
26.6102 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6269 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6436 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6602 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6770 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6936 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7102 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7271 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7436 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7603 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7770 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7937 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8103 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8269 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8436 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8604 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8771 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8937 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9104 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9270 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9437 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9604 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9771 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9937 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0104 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0271 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0439 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0604 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0772 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0938 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1105 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1271 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1438 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1605 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1773 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1938 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2105 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2272 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2438 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2605 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2772 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2939 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3106 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3273 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3440 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3606 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3773 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3940 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4106 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4272 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4439 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4606 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4773 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4941 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5106 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5274 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5440 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5608 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5774 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5940 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6106 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
27.6106 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6274 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6440 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6607 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6774 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6941 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7108 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7275 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7441 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7608 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7775 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7942 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8109 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8275 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8442 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8609 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8776 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8942 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9109 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9276 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9443 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9609 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9776 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9942 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0110 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0276 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0442 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0611 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0776 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0943 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1109 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1276 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1443 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1610 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1777 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1944 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2110 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2277 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2443 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2610 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2777 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2945 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3110 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3277 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3444 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3611 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3778 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3944 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4111 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4278 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4444 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4611 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4779 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4945 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5112 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5278 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5446 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5612 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5779 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5946 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6112 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
28.6112 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6279 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6446 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6613 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6779 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6946 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7113 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7280 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7446 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7613 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7780 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7947 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8115 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8282 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8447 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8614 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8780 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8946 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9115 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9280 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9447 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9614 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9782 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9947 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0114 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0281 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0448 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0615 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0782 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0948 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1115 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1282 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1448 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1614 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1781 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1948 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2115 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2282 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2449 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2615 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2782 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2950 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3115 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3282 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3450 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3616 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3783 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3950 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4117 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4283 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4449 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4617 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4783 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4950 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5117 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5283 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5450 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5620 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5783 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5950 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6117 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\9.png'
29.6117 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6284 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6451 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6618 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6784 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6951 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7119 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7285 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7451 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7619 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7785 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7952 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8118 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8285 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8452 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8619 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8785 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8952 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9119 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9285 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9452 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9619 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9786 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9952 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0120 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0286 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0453 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0619 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0786 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0953 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1120 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1287 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1453 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1621 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1786 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1953 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2120 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2287 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2454 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2621 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2788 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2954 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3122 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3288 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3454 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3621 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3788 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3954 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4121 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4288 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4455 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4621 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4788 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4955 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5122 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5289 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5456 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5622 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5788 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5955 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6124 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\10.png'
30.6124 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6288 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6456 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6622 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6789 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6956 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7122 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7289 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7456 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7623 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7790 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7957 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8123 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8291 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8457 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8624 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8790 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8957 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9124 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9292 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9457 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9624 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9791 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9957 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0124 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0291 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0458 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0625 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0791 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0959 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1124 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1291 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1458 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1625 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1792 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1959 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2127 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2293 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2459 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2627 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2793 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2960 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3126 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3292 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3460 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3626 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3793 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3960 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4127 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4294 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4460 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4627 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4793 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4960 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5127 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5294 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5461 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5627 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5793 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5960 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6127 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\11.png'
31.6127 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6294 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6461 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6629 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6795 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6961 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7127 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7294 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7461 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7628 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7794 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7961 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8129 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8295 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8461 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8628 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8795 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8962 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9129 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9296 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9463 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9629 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9796 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9963 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0130 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0296 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0464 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0629 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0796 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0963 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1129 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1296 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1463 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1630 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1796 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1963 	EXP 	NbackInstructionWideImg: autoDraw = True
