10.6028 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
26.9282 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9450 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9615 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9784 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9948 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0116 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0284 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0448 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0618 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0782 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0950 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1117 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1285 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1453 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1616 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1784 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1951 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2117 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2284 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2450 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2617 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2785 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2950 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3120 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3284 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3450 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3621 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3784 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4120 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\13.png'
27.4120 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4284 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4453 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4617 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4787 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4951 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5118 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5286 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5451 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5619 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5784 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5952 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6119 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6287 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6455 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6620 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6785 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6953 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7119 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7288 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7452 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7621 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7788 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7953 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8123 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8286 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8454 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8623 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8788 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8956 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9119 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9287 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9456 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9620 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9788 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9953 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0121 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0290 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0454 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0624 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0787 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0955 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1128 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1288 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1458 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1621 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1788 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1955 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2122 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2291 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2455 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2623 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2790 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2955 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3126 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3289 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3456 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3624 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3790 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4324 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\14.png'
28.4324 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4457 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4622 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4792 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4956 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5124 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5291 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5457 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5628 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5790 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5957 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6126 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6291 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6460 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6624 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6792 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6959 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7124 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7293 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7457 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7626 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7792 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7958 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8129 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8291 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8459 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8627 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8793 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8960 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9125 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9292 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9464 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9625 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9795 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9958 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0126 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0292 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0458 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0628 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0792 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0960 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1128 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1294 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1461 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1628 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1796 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1962 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2126 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2295 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2460 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2627 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2795 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2962 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3130 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3294 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3460 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3628 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3795 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4340 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\15.png'
29.4340 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4462 	EXP 	ClickPrompt: autoDraw = True
29.4462 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4627 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4795 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4961 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5127 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5296 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5462 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5631 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5795 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5962 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6131 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6295 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6465 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6629 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6795 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6967 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7131 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7298 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7463 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7630 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7797 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7964 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8131 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8298 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8465 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8632 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8828 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8967 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9130 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9297 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9465 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9630 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9798 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9964 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0131 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0299 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0463 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0633 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0799 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0966 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0978 	DATA 	Mouse: Left button down, pos=(1117,402)
30.2095 	DATA 	Mouse:  Left button up, pos=(1117,401)
30.2105 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\16.png'
30.2105 	EXP 	Nbackinstructions: text = "First, we will practice some trials so that you can get used to the procedure.\nAfter each response you'll see whether your response was correct, incorrect, or whether you forgot to respond.\n\n\n\n\n\n\n\n\nGood Luck!"
30.2105 	EXP 	Nbackinstructions: autoDraw = True
32.0112 	DATA 	Mouse: Left button down, pos=(1116,398)
32.0116 	DATA 	Mouse:  Left button up, pos=(1116,398)
32.0122 	DATA 	Mouse: Left button down, pos=(1116,398)
32.0131 	DATA 	Mouse:  Left button up, pos=(1115,400)
32.0741 	DATA 	Mouse: Left button down, pos=(1115,400)
32.1758 	DATA 	Mouse:  Left button up, pos=(1117,399)
32.2101 	EXP 	window1: mouseVisible = True
32.2161 	EXP 	ClickPrompt: text = 'Click to start practice'
32.2161 	EXP 	ClickPrompt: autoDraw = True
32.2309 	EXP 	ClickPrompt: text = 'Click to start practice'
32.2309 	EXP 	ClickPrompt: autoDraw = True
32.2475 	EXP 	ClickPrompt: text = 'Click to start practice'
32.2475 	EXP 	ClickPrompt: autoDraw = True
32.2642 	EXP 	ClickPrompt: text = 'Click to start practice'
32.2642 	EXP 	ClickPrompt: autoDraw = True
32.2809 	EXP 	ClickPrompt: text = 'Click to start practice'
32.2809 	EXP 	ClickPrompt: autoDraw = True
32.2976 	EXP 	ClickPrompt: text = 'Click to start practice'
32.2976 	EXP 	ClickPrompt: autoDraw = True
32.3145 	EXP 	ClickPrompt: text = 'Click to start practice'
32.3145 	EXP 	ClickPrompt: autoDraw = True
32.3308 	EXP 	ClickPrompt: text = 'Click to start practice'
32.3308 	EXP 	ClickPrompt: autoDraw = True
32.3476 	EXP 	ClickPrompt: text = 'Click to start practice'
32.3476 	EXP 	ClickPrompt: autoDraw = True
32.3642 	EXP 	ClickPrompt: text = 'Click to start practice'
32.3642 	EXP 	ClickPrompt: autoDraw = True
32.3810 	EXP 	ClickPrompt: text = 'Click to start practice'
32.3810 	EXP 	ClickPrompt: autoDraw = True
32.3978 	EXP 	ClickPrompt: text = 'Click to start practice'
32.3978 	EXP 	ClickPrompt: autoDraw = True
32.4142 	EXP 	ClickPrompt: text = 'Click to start practice'
32.4142 	EXP 	ClickPrompt: autoDraw = True
32.4308 	EXP 	ClickPrompt: text = 'Click to start practice'
32.4308 	EXP 	ClickPrompt: autoDraw = True
32.4477 	EXP 	ClickPrompt: text = 'Click to start practice'
32.4477 	EXP 	ClickPrompt: autoDraw = True
32.4642 	EXP 	ClickPrompt: text = 'Click to start practice'
32.4642 	EXP 	ClickPrompt: autoDraw = True
32.4811 	EXP 	ClickPrompt: text = 'Click to start practice'
32.4811 	EXP 	ClickPrompt: autoDraw = True
32.4977 	EXP 	ClickPrompt: text = 'Click to start practice'
32.4977 	EXP 	ClickPrompt: autoDraw = True
32.5143 	EXP 	ClickPrompt: text = 'Click to start practice'
32.5143 	EXP 	ClickPrompt: autoDraw = True
32.5310 	EXP 	ClickPrompt: text = 'Click to start practice'
32.5310 	EXP 	ClickPrompt: autoDraw = True
32.5476 	EXP 	ClickPrompt: text = 'Click to start practice'
32.5476 	EXP 	ClickPrompt: autoDraw = True
32.5645 	EXP 	ClickPrompt: text = 'Click to start practice'
32.5645 	EXP 	ClickPrompt: autoDraw = True
32.5810 	EXP 	ClickPrompt: text = 'Click to start practice'
32.5810 	EXP 	ClickPrompt: autoDraw = True
32.5979 	EXP 	ClickPrompt: text = 'Click to start practice'
32.5979 	EXP 	ClickPrompt: autoDraw = True
32.6146 	EXP 	ClickPrompt: text = 'Click to start practice'
32.6146 	EXP 	ClickPrompt: autoDraw = True
32.6311 	EXP 	ClickPrompt: text = 'Click to start practice'
32.6311 	EXP 	ClickPrompt: autoDraw = True
32.6480 	EXP 	ClickPrompt: text = 'Click to start practice'
32.6480 	EXP 	ClickPrompt: autoDraw = True
32.6644 	EXP 	ClickPrompt: text = 'Click to start practice'
32.6644 	EXP 	ClickPrompt: autoDraw = True
32.6662 	DATA 	Mouse: Left button down, pos=(1118,398)
32.6810 	EXP 	ClickPrompt: autoDraw = False
32.6810 	EXP 	Nbackinstructions: autoDraw = False
32.6810 	EXP 	NbackInstructionWideImg: autoDraw = False
32.6819 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
32.6823 	EXP 	New trial (rep=0, index=0): None
32.6980 	EXP 	fixation_1: autoDraw = True
32.7672 	DATA 	Mouse:  Left button up, pos=(1120,398)
33.7341 	EXP 	Imported Practice_N-back-1.xlsx as conditions, 30 conditions, 3 params
33.7346 	EXP 	Created sequence: sequential, trialTypes=30, nReps=1, seed=None
33.7350 	EXP 	New trial (rep=0, index=0): OrderedDict([('square', 6), ('location', [0.2, 0]), ('corrAns', None)])
317.5053 	ERROR 	Feedback._borderPix requested without .border
434.3764 	EXP 	window1: mouseVisible = True
