runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
stimuli/orders/stimOrder3.xlsx,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014519359916448593,10.012469959910959,50.0,4608.112686340231,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012463859748095274,None,40.94650205761317,4613.030233640224,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,0,0,0,,,,,,,4622.40277379984,4622.40277379984,None,space,259.8488710001111,4622.40277379984,None,,,,,,5020.955624699593,None,5020.955624699593,None,,,,,,,,,,,,,0.011699459981173277,None,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,5,5,5,,,,,,,,,,,,,,,,,,,5086.622799200006,None,5086.622799200006,None,5073.622592599597,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,10,10,10,,,,,,,,,,,,,,,,,,,5152.306480899919,None,5152.306480899919,None,5139.306414599996,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,14,14,14,,,,,,,,,,,,,,,,,,,5205.123703199904,None,5205.123703199904,None,5191.973471399862,5191.973471399862,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,16,16,16,,,,,,,,,,,,,,,,,,,5231.257174299564,None,5231.257174299564,None,5218.123649099842,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,18,18,18,,,,,,,,,,,,,,,,,,,5257.257384199649,None,5257.257384199649,None,5244.257257999852,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,19,19,19,,,,,,,,,,,,,,,,,,,5270.841070499737,5270.841070499737,5270.841070499737,5270.841070499737,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,21,21,21,,,,,,,,,,,,,,,,,,,5296.840904199984,None,5296.840904199984,None,5283.840814399999,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,22,22,22,,,,,,,,,,,,,,,,,,,5309.991111499723,5309.991111499723,5309.991111499723,5309.991111499723,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,24,24,24,,,,,,,,,,,,,,,,,,,5336.007907499559,None,5336.007907499559,None,5322.991101099644,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,26,26,26,,,,,,,,,,,,,,,,,,,5362.608184799552,None,5362.608184799552,None,5349.007961799856,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,35,35,35,,,,,,,,,,,,,,,,,,,5481.008943099994,None,5481.008943099994,None,5467.392195999622,5467.392195999622,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5533.626002299599,5533.626002299599,-16.790123456790113,5552.368455339689,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013740860391408205,None,52.79835390946502,5558.9372876398265,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011582660023123026,None,40.123456790123456,5563.703816740308,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,0,0,0,,,,,,,5600.276552199852,5600.276552199852,None,space,512.3041321001947,5600.276552199852,None,,,,,,6229.347967999987,None,6229.347967999987,None,,,,,,,,,,,,,0.011862159706652164,None,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,3,3,3,,,,,,,,,,,,,,,,,,,6269.03167109983,None,6269.03167109983,None,6255.348055099603,6255.348055099603,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,14,14,14,,,,,,,,,,,,,,,,,,,6413.015920899808,None,6413.015920899808,None,6400.015825699549,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,15,15,15,,,,,,,,,,,,,,,,,,,6426.682763599791,6426.682763599791,6426.682763599791,6426.682763599791,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,19,19,19,,,,,,,,,,,,,,,,,,,6478.949770899955,None,6478.949770899955,None,6465.799657699652,6465.799657699652,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,21,21,21,,,,,,,,,,,,,,,,,,,6504.983275000006,None,6504.983275000006,None,6491.949838100001,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,28,28,28,,,,,,,,,,,,,,,,,,,6596.61729319999,None,6596.61729319999,None,6583.617049799766,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,29,29,29,,,,,,,,,,,,,,,,,,,6609.80080189975,6609.80080189975,6609.80080189975,6609.80080189975,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,34,34,34,,,,,,,,,,,,,,,,,,,6674.951230600011,None,6674.951230600011,None,6661.80109939957,6661.80109939957,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,36,36,36,,,,,,,,,,,,,,,,,,,6700.951395599637,None,6700.951395599637,None,6687.9512937995605,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,37,37,37,,,,,,,,,,,,,,,,,,,6714.084881099872,6714.084881099872,6714.084881099872,6714.084881099872,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,3,0,5,5,2,0,39,39,39,,,,,,,,,,,,,,,,,,,6740.085086099803,None,6740.085086099803,None,6727.08493719995,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.942386831275726,6756.777425640263,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013771259691566229,None,28.600823045267493,6764.662996439729,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder5.xlsx,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011613760143518448,None,54.773662551440324,6770.246663640719,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,2,2,2,,,,,,,6804.252160999924,6804.252160999924,None,space,250.14539580000564,6804.252160999924,None,,,,,,7173.6882710997015,None,7173.6882710997015,None,7160.671502999961,None,,,,,,,,,,,0.011318359524011612,None,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,3,3,3,,,,,,,,,,,,,,,,,,,7187.371792299673,7187.371792299673,7187.371792299673,7187.371792299673,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,5,5,5,,,,,,,,,,,,,,,,,,,7213.371955899987,None,7213.371955899987,None,7200.371788599994,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,6,6,6,,,,,,,,,,,,,,,,,,,7227.005445399787,7227.005445399787,7227.005445399787,7227.005445399787,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,11,11,11,,,,,,,,,,,,,,,,,,,7292.72261049971,None,7292.72261049971,None,7279.122419199906,7279.122419199906,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,13,13,13,,,,,,,,,,,,,,,,,,,7318.856111499947,None,7318.856111499947,None,7305.722567599732,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,15,15,15,,,,,,,,,,,,,,,,,,,7344.856155999936,None,7344.856155999936,None,7331.856120699551,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,16,16,16,,,,,,,,,,,,,,,,,,,7358.006374399643,7358.006374399643,7358.006374399643,7358.006374399643,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,19,19,19,,,,,,,,,,,,,,,,,,,7397.156679699663,None,7397.156679699663,None,7384.006514799781,7384.006514799781,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,26,26,26,,,,,,,,,,,,,,,,,,,7488.957347899675,None,7488.957347899675,None,7475.9238678999245,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,30,30,30,,,,,,,,,,,,,,,,,,,7541.357742199674,None,7541.357742199674,None,7528.224259399809,7528.224259399809,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,3,0,6,6,7,0,39,39,39,,,,,,,,,,,,,,,,,,,7659.275240599643,None,7659.275240599643,None,7646.275118499994,7646.275118499994,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.131687242798364,7676.784398340154,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01370455976575613,None,17.81893004115226,7682.036308540031,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder15.xlsx,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011801959946751595,None,64.5679012345679,7688.619940540288,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,2,2,2,,,,,,,7695.325725599658,7695.325725599658,None,space,221.00877229962498,7695.325725599658,None,,,,,,8014.661231599748,None,8014.661231599748,None,8001.644483399577,8001.644483399577,,,,,,,,,,,0.011577059980481863,None,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,3,3,3,,,,,,,,,,,,,,,,,,,8028.278102199547,8028.278102199547,8028.278102199547,8028.278102199547,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,7,7,7,,,,,,,,,,,,,,,,,,,8080.578518899623,None,8080.578518899623,None,8067.411653199699,8067.411653199699,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,9,9,9,,,,,,,,,,,,,,,,,,,8106.5786735997535,None,8106.5786735997535,None,8093.578513199929,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,10,10,10,,,,,,,,,,,,,,,,,,,8119.728628399782,8119.728628399782,8119.728628399782,8119.728628399782,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,12,12,12,,,,,,,,,,,,,,,,,,,8145.878478699829,None,8145.878478699829,None,8132.72880859999,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,15,15,15,,,,,,,,,,,,,,,,,,,8185.6126532997005,None,8185.6126532997005,None,8171.879103799816,8171.879103799816,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,30,30,30,,,,,,,,,,,,,,,,,,,8383.21406849986,None,8383.21406849986,None,8370.213932799641,8370.213932799641,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,33,33,33,,,,,,,,,,,,,,,,,,,8422.364356499631,None,8422.364356499631,None,8409.347552399617,8409.347552399617,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,35,35,35,,,,,,,,,,,,,,,,,,,8448.547966999933,None,8448.547966999933,None,8435.364441399928,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,37,37,37,,,,,,,,,,,,,,,,,,,8474.698127899785,None,8474.698127899785,None,8461.5479758,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,7,7,6,0,39,39,39,,,,,,,,,,,,,,,,,,,8500.698320699856,None,8500.698320699856,None,8487.698121399619,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.275720164609055,8520.89030333981,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0141472602263093,None,16.584362139917697,8528.55900604045,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012150759808719158,None,71.23456790123456,8535.375905540306,,,,,,,,,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012039959896355867,None,8582.848874299787,None,space,81.5363356997259,8582.848874299787,None,1,M,1,r,CIB,2021_Apr_20_0958,bodysite,2020.2.5,60.00207598984524,"['Left Arm', 'Right Arm', 'Right Face', 'Chest', 'Left Leg', 'Right Leg', 'Abdomen', 'Left Face']",
