8.2124 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
489.6382 	EXP 	NbackInstructionWideImg: autoDraw = True
489.6549 	EXP 	NbackInstructionWideImg: autoDraw = True
489.6717 	EXP 	NbackInstructionWideImg: autoDraw = True
489.6883 	EXP 	NbackInstructionWideImg: autoDraw = True
489.7051 	EXP 	NbackInstructionWideImg: autoDraw = True
489.7217 	EXP 	NbackInstructionWideImg: autoDraw = True
489.7383 	EXP 	NbackInstructionWideImg: autoDraw = True
489.7549 	EXP 	NbackInstructionWideImg: autoDraw = True
489.7716 	EXP 	NbackInstructionWideImg: autoDraw = True
489.7883 	EXP 	NbackInstructionWideImg: autoDraw = True
489.8074 	EXP 	NbackInstructionWideImg: autoDraw = True
489.8218 	EXP 	NbackInstructionWideImg: autoDraw = True
489.8383 	EXP 	NbackInstructionWideImg: autoDraw = True
489.8550 	EXP 	NbackInstructionWideImg: autoDraw = True
489.8717 	EXP 	NbackInstructionWideImg: autoDraw = True
489.8883 	EXP 	NbackInstructionWideImg: autoDraw = True
489.9050 	EXP 	NbackInstructionWideImg: autoDraw = True
489.9217 	EXP 	NbackInstructionWideImg: autoDraw = True
489.9384 	EXP 	NbackInstructionWideImg: autoDraw = True
489.9550 	EXP 	NbackInstructionWideImg: autoDraw = True
489.9717 	EXP 	NbackInstructionWideImg: autoDraw = True
489.9883 	EXP 	NbackInstructionWideImg: autoDraw = True
490.0050 	EXP 	NbackInstructionWideImg: autoDraw = True
490.0218 	EXP 	NbackInstructionWideImg: autoDraw = True
490.0384 	EXP 	NbackInstructionWideImg: autoDraw = True
490.0551 	EXP 	NbackInstructionWideImg: autoDraw = True
490.0717 	EXP 	NbackInstructionWideImg: autoDraw = True
490.0884 	EXP 	NbackInstructionWideImg: autoDraw = True
490.1052 	EXP 	NbackInstructionWideImg: autoDraw = True
490.1218 	EXP 	NbackInstructionWideImg: autoDraw = True
490.1384 	EXP 	NbackInstructionWideImg: autoDraw = True
490.1551 	EXP 	NbackInstructionWideImg: autoDraw = True
490.1717 	EXP 	NbackInstructionWideImg: autoDraw = True
490.1885 	EXP 	NbackInstructionWideImg: autoDraw = True
490.2053 	EXP 	NbackInstructionWideImg: autoDraw = True
490.2218 	EXP 	NbackInstructionWideImg: autoDraw = True
490.2385 	EXP 	NbackInstructionWideImg: autoDraw = True
490.2553 	EXP 	NbackInstructionWideImg: autoDraw = True
490.2719 	EXP 	NbackInstructionWideImg: autoDraw = True
490.2886 	EXP 	NbackInstructionWideImg: autoDraw = True
490.3052 	EXP 	NbackInstructionWideImg: autoDraw = True
490.3219 	EXP 	NbackInstructionWideImg: autoDraw = True
490.3386 	EXP 	NbackInstructionWideImg: autoDraw = True
490.3552 	EXP 	NbackInstructionWideImg: autoDraw = True
490.3719 	EXP 	NbackInstructionWideImg: autoDraw = True
490.3886 	EXP 	NbackInstructionWideImg: autoDraw = True
490.4053 	EXP 	NbackInstructionWideImg: autoDraw = True
490.4220 	EXP 	NbackInstructionWideImg: autoDraw = True
490.4386 	EXP 	NbackInstructionWideImg: autoDraw = True
490.4554 	EXP 	NbackInstructionWideImg: autoDraw = True
490.4720 	EXP 	NbackInstructionWideImg: autoDraw = True
490.4886 	EXP 	NbackInstructionWideImg: autoDraw = True
490.5053 	EXP 	NbackInstructionWideImg: autoDraw = True
490.5220 	EXP 	NbackInstructionWideImg: autoDraw = True
490.5386 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\18.png'
490.5386 	EXP 	NbackInstructionWideImg: autoDraw = True
490.5553 	EXP 	NbackInstructionWideImg: autoDraw = True
490.5721 	EXP 	NbackInstructionWideImg: autoDraw = True
490.5888 	EXP 	NbackInstructionWideImg: autoDraw = True
490.6054 	EXP 	NbackInstructionWideImg: autoDraw = True
490.6220 	EXP 	NbackInstructionWideImg: autoDraw = True
490.6387 	EXP 	NbackInstructionWideImg: autoDraw = True
490.6555 	EXP 	NbackInstructionWideImg: autoDraw = True
490.6721 	EXP 	NbackInstructionWideImg: autoDraw = True
490.6887 	EXP 	NbackInstructionWideImg: autoDraw = True
490.7053 	EXP 	NbackInstructionWideImg: autoDraw = True
490.7222 	EXP 	NbackInstructionWideImg: autoDraw = True
490.7389 	EXP 	NbackInstructionWideImg: autoDraw = True
490.7554 	EXP 	NbackInstructionWideImg: autoDraw = True
490.7720 	EXP 	NbackInstructionWideImg: autoDraw = True
490.7887 	EXP 	NbackInstructionWideImg: autoDraw = True
490.8054 	EXP 	NbackInstructionWideImg: autoDraw = True
490.8221 	EXP 	NbackInstructionWideImg: autoDraw = True
490.8387 	EXP 	NbackInstructionWideImg: autoDraw = True
490.8554 	EXP 	NbackInstructionWideImg: autoDraw = True
490.8721 	EXP 	NbackInstructionWideImg: autoDraw = True
490.8888 	EXP 	NbackInstructionWideImg: autoDraw = True
490.9055 	EXP 	NbackInstructionWideImg: autoDraw = True
490.9221 	EXP 	NbackInstructionWideImg: autoDraw = True
490.9388 	EXP 	NbackInstructionWideImg: autoDraw = True
490.9555 	EXP 	NbackInstructionWideImg: autoDraw = True
490.9721 	EXP 	NbackInstructionWideImg: autoDraw = True
490.9889 	EXP 	NbackInstructionWideImg: autoDraw = True
491.0055 	EXP 	NbackInstructionWideImg: autoDraw = True
491.0222 	EXP 	NbackInstructionWideImg: autoDraw = True
491.0389 	EXP 	NbackInstructionWideImg: autoDraw = True
491.0555 	EXP 	NbackInstructionWideImg: autoDraw = True
491.0723 	EXP 	NbackInstructionWideImg: autoDraw = True
491.0890 	EXP 	NbackInstructionWideImg: autoDraw = True
491.1056 	EXP 	NbackInstructionWideImg: autoDraw = True
491.1223 	EXP 	NbackInstructionWideImg: autoDraw = True
491.1389 	EXP 	NbackInstructionWideImg: autoDraw = True
491.1556 	EXP 	NbackInstructionWideImg: autoDraw = True
491.1723 	EXP 	NbackInstructionWideImg: autoDraw = True
491.1889 	EXP 	NbackInstructionWideImg: autoDraw = True
491.2057 	EXP 	NbackInstructionWideImg: autoDraw = True
491.2223 	EXP 	NbackInstructionWideImg: autoDraw = True
491.2389 	EXP 	NbackInstructionWideImg: autoDraw = True
491.2556 	EXP 	NbackInstructionWideImg: autoDraw = True
491.2724 	EXP 	NbackInstructionWideImg: autoDraw = True
491.2890 	EXP 	NbackInstructionWideImg: autoDraw = True
491.3057 	EXP 	NbackInstructionWideImg: autoDraw = True
491.3224 	EXP 	NbackInstructionWideImg: autoDraw = True
491.3390 	EXP 	NbackInstructionWideImg: autoDraw = True
491.3557 	EXP 	NbackInstructionWideImg: autoDraw = True
491.3724 	EXP 	NbackInstructionWideImg: autoDraw = True
491.3890 	EXP 	NbackInstructionWideImg: autoDraw = True
491.4057 	EXP 	NbackInstructionWideImg: autoDraw = True
491.4224 	EXP 	NbackInstructionWideImg: autoDraw = True
491.4390 	EXP 	NbackInstructionWideImg: autoDraw = True
491.4557 	EXP 	NbackInstructionWideImg: autoDraw = True
491.4724 	EXP 	NbackInstructionWideImg: autoDraw = True
491.4891 	EXP 	NbackInstructionWideImg: autoDraw = True
491.5057 	EXP 	NbackInstructionWideImg: autoDraw = True
491.5225 	EXP 	NbackInstructionWideImg: autoDraw = True
491.5392 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\19.png'
491.5392 	EXP 	NbackInstructionWideImg: autoDraw = True
491.5558 	EXP 	NbackInstructionWideImg: autoDraw = True
491.5724 	EXP 	NbackInstructionWideImg: autoDraw = True
491.5892 	EXP 	NbackInstructionWideImg: autoDraw = True
491.6059 	EXP 	NbackInstructionWideImg: autoDraw = True
491.6225 	EXP 	NbackInstructionWideImg: autoDraw = True
491.6392 	EXP 	NbackInstructionWideImg: autoDraw = True
491.6559 	EXP 	NbackInstructionWideImg: autoDraw = True
491.6725 	EXP 	NbackInstructionWideImg: autoDraw = True
491.6893 	EXP 	NbackInstructionWideImg: autoDraw = True
491.7060 	EXP 	NbackInstructionWideImg: autoDraw = True
491.7226 	EXP 	NbackInstructionWideImg: autoDraw = True
491.7393 	EXP 	NbackInstructionWideImg: autoDraw = True
491.7561 	EXP 	NbackInstructionWideImg: autoDraw = True
491.7726 	EXP 	NbackInstructionWideImg: autoDraw = True
491.7893 	EXP 	NbackInstructionWideImg: autoDraw = True
491.8060 	EXP 	NbackInstructionWideImg: autoDraw = True
491.8226 	EXP 	NbackInstructionWideImg: autoDraw = True
491.8394 	EXP 	NbackInstructionWideImg: autoDraw = True
491.8559 	EXP 	NbackInstructionWideImg: autoDraw = True
491.8726 	EXP 	NbackInstructionWideImg: autoDraw = True
491.8893 	EXP 	NbackInstructionWideImg: autoDraw = True
491.9060 	EXP 	NbackInstructionWideImg: autoDraw = True
491.9226 	EXP 	NbackInstructionWideImg: autoDraw = True
491.9394 	EXP 	NbackInstructionWideImg: autoDraw = True
491.9561 	EXP 	NbackInstructionWideImg: autoDraw = True
491.9727 	EXP 	NbackInstructionWideImg: autoDraw = True
491.9894 	EXP 	NbackInstructionWideImg: autoDraw = True
492.0061 	EXP 	NbackInstructionWideImg: autoDraw = True
492.0227 	EXP 	NbackInstructionWideImg: autoDraw = True
492.0395 	EXP 	NbackInstructionWideImg: autoDraw = True
492.0561 	EXP 	NbackInstructionWideImg: autoDraw = True
492.0727 	EXP 	NbackInstructionWideImg: autoDraw = True
492.0894 	EXP 	NbackInstructionWideImg: autoDraw = True
492.1061 	EXP 	NbackInstructionWideImg: autoDraw = True
492.1227 	EXP 	NbackInstructionWideImg: autoDraw = True
492.1395 	EXP 	NbackInstructionWideImg: autoDraw = True
492.1561 	EXP 	NbackInstructionWideImg: autoDraw = True
492.1727 	EXP 	NbackInstructionWideImg: autoDraw = True
492.1894 	EXP 	NbackInstructionWideImg: autoDraw = True
492.2062 	EXP 	NbackInstructionWideImg: autoDraw = True
492.2228 	EXP 	NbackInstructionWideImg: autoDraw = True
492.2394 	EXP 	NbackInstructionWideImg: autoDraw = True
492.2562 	EXP 	NbackInstructionWideImg: autoDraw = True
492.2728 	EXP 	NbackInstructionWideImg: autoDraw = True
492.2895 	EXP 	NbackInstructionWideImg: autoDraw = True
492.3062 	EXP 	NbackInstructionWideImg: autoDraw = True
492.3228 	EXP 	NbackInstructionWideImg: autoDraw = True
492.3395 	EXP 	NbackInstructionWideImg: autoDraw = True
492.3562 	EXP 	NbackInstructionWideImg: autoDraw = True
492.3728 	EXP 	NbackInstructionWideImg: autoDraw = True
492.3896 	EXP 	NbackInstructionWideImg: autoDraw = True
492.4064 	EXP 	NbackInstructionWideImg: autoDraw = True
492.4229 	EXP 	NbackInstructionWideImg: autoDraw = True
492.4398 	EXP 	NbackInstructionWideImg: autoDraw = True
492.4563 	EXP 	NbackInstructionWideImg: autoDraw = True
492.4729 	EXP 	NbackInstructionWideImg: autoDraw = True
492.4895 	EXP 	NbackInstructionWideImg: autoDraw = True
492.5064 	EXP 	NbackInstructionWideImg: autoDraw = True
492.5229 	EXP 	NbackInstructionWideImg: autoDraw = True
492.5395 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\20.png'
492.5395 	EXP 	NbackInstructionWideImg: autoDraw = True
492.5563 	EXP 	NbackInstructionWideImg: autoDraw = True
492.5731 	EXP 	NbackInstructionWideImg: autoDraw = True
492.5898 	EXP 	NbackInstructionWideImg: autoDraw = True
492.6064 	EXP 	NbackInstructionWideImg: autoDraw = True
492.6231 	EXP 	NbackInstructionWideImg: autoDraw = True
492.6397 	EXP 	NbackInstructionWideImg: autoDraw = True
492.6565 	EXP 	NbackInstructionWideImg: autoDraw = True
492.6731 	EXP 	NbackInstructionWideImg: autoDraw = True
492.6897 	EXP 	NbackInstructionWideImg: autoDraw = True
492.7064 	EXP 	NbackInstructionWideImg: autoDraw = True
492.7230 	EXP 	NbackInstructionWideImg: autoDraw = True
492.7397 	EXP 	NbackInstructionWideImg: autoDraw = True
492.7564 	EXP 	NbackInstructionWideImg: autoDraw = True
492.7731 	EXP 	NbackInstructionWideImg: autoDraw = True
492.7898 	EXP 	NbackInstructionWideImg: autoDraw = True
492.8068 	EXP 	NbackInstructionWideImg: autoDraw = True
492.8231 	EXP 	NbackInstructionWideImg: autoDraw = True
492.8397 	EXP 	NbackInstructionWideImg: autoDraw = True
492.8564 	EXP 	NbackInstructionWideImg: autoDraw = True
492.8731 	EXP 	NbackInstructionWideImg: autoDraw = True
492.8898 	EXP 	NbackInstructionWideImg: autoDraw = True
492.9065 	EXP 	NbackInstructionWideImg: autoDraw = True
492.9232 	EXP 	NbackInstructionWideImg: autoDraw = True
492.9400 	EXP 	NbackInstructionWideImg: autoDraw = True
492.9567 	EXP 	NbackInstructionWideImg: autoDraw = True
492.9733 	EXP 	NbackInstructionWideImg: autoDraw = True
492.9900 	EXP 	NbackInstructionWideImg: autoDraw = True
493.0065 	EXP 	NbackInstructionWideImg: autoDraw = True
493.0232 	EXP 	NbackInstructionWideImg: autoDraw = True
493.0399 	EXP 	NbackInstructionWideImg: autoDraw = True
493.0565 	EXP 	NbackInstructionWideImg: autoDraw = True
493.0733 	EXP 	NbackInstructionWideImg: autoDraw = True
493.0899 	EXP 	NbackInstructionWideImg: autoDraw = True
493.1066 	EXP 	NbackInstructionWideImg: autoDraw = True
493.1234 	EXP 	NbackInstructionWideImg: autoDraw = True
493.1399 	EXP 	NbackInstructionWideImg: autoDraw = True
493.1566 	EXP 	NbackInstructionWideImg: autoDraw = True
493.1733 	EXP 	NbackInstructionWideImg: autoDraw = True
493.1900 	EXP 	NbackInstructionWideImg: autoDraw = True
493.2067 	EXP 	NbackInstructionWideImg: autoDraw = True
493.2233 	EXP 	NbackInstructionWideImg: autoDraw = True
493.2400 	EXP 	NbackInstructionWideImg: autoDraw = True
493.2568 	EXP 	NbackInstructionWideImg: autoDraw = True
493.2734 	EXP 	NbackInstructionWideImg: autoDraw = True
493.2900 	EXP 	NbackInstructionWideImg: autoDraw = True
493.3067 	EXP 	NbackInstructionWideImg: autoDraw = True
493.3234 	EXP 	NbackInstructionWideImg: autoDraw = True
493.3401 	EXP 	NbackInstructionWideImg: autoDraw = True
493.3567 	EXP 	NbackInstructionWideImg: autoDraw = True
493.3734 	EXP 	NbackInstructionWideImg: autoDraw = True
493.3900 	EXP 	NbackInstructionWideImg: autoDraw = True
493.4067 	EXP 	NbackInstructionWideImg: autoDraw = True
493.4234 	EXP 	NbackInstructionWideImg: autoDraw = True
493.4402 	EXP 	NbackInstructionWideImg: autoDraw = True
493.4569 	EXP 	NbackInstructionWideImg: autoDraw = True
493.4734 	EXP 	NbackInstructionWideImg: autoDraw = True
493.4901 	EXP 	NbackInstructionWideImg: autoDraw = True
493.5068 	EXP 	NbackInstructionWideImg: autoDraw = True
493.5235 	EXP 	NbackInstructionWideImg: autoDraw = True
493.5401 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\21.png'
493.5401 	EXP 	NbackInstructionWideImg: autoDraw = True
493.5568 	EXP 	NbackInstructionWideImg: autoDraw = True
493.5734 	EXP 	NbackInstructionWideImg: autoDraw = True
493.5901 	EXP 	NbackInstructionWideImg: autoDraw = True
493.6068 	EXP 	NbackInstructionWideImg: autoDraw = True
493.6236 	EXP 	NbackInstructionWideImg: autoDraw = True
493.6402 	EXP 	NbackInstructionWideImg: autoDraw = True
493.6569 	EXP 	NbackInstructionWideImg: autoDraw = True
493.6736 	EXP 	NbackInstructionWideImg: autoDraw = True
493.6902 	EXP 	NbackInstructionWideImg: autoDraw = True
493.7069 	EXP 	NbackInstructionWideImg: autoDraw = True
493.7235 	EXP 	NbackInstructionWideImg: autoDraw = True
493.7402 	EXP 	NbackInstructionWideImg: autoDraw = True
493.7569 	EXP 	NbackInstructionWideImg: autoDraw = True
493.7737 	EXP 	NbackInstructionWideImg: autoDraw = True
493.7902 	EXP 	NbackInstructionWideImg: autoDraw = True
493.8070 	EXP 	NbackInstructionWideImg: autoDraw = True
493.8236 	EXP 	NbackInstructionWideImg: autoDraw = True
493.8402 	EXP 	NbackInstructionWideImg: autoDraw = True
493.8569 	EXP 	NbackInstructionWideImg: autoDraw = True
493.8736 	EXP 	NbackInstructionWideImg: autoDraw = True
493.8905 	EXP 	NbackInstructionWideImg: autoDraw = True
493.9071 	EXP 	NbackInstructionWideImg: autoDraw = True
493.9236 	EXP 	NbackInstructionWideImg: autoDraw = True
493.9403 	EXP 	NbackInstructionWideImg: autoDraw = True
493.9571 	EXP 	NbackInstructionWideImg: autoDraw = True
493.9737 	EXP 	NbackInstructionWideImg: autoDraw = True
493.9903 	EXP 	NbackInstructionWideImg: autoDraw = True
494.0070 	EXP 	NbackInstructionWideImg: autoDraw = True
494.0237 	EXP 	NbackInstructionWideImg: autoDraw = True
494.0404 	EXP 	NbackInstructionWideImg: autoDraw = True
494.0570 	EXP 	NbackInstructionWideImg: autoDraw = True
494.0738 	EXP 	NbackInstructionWideImg: autoDraw = True
494.0905 	EXP 	NbackInstructionWideImg: autoDraw = True
494.1070 	EXP 	NbackInstructionWideImg: autoDraw = True
494.1237 	EXP 	NbackInstructionWideImg: autoDraw = True
494.1405 	EXP 	NbackInstructionWideImg: autoDraw = True
494.1571 	EXP 	NbackInstructionWideImg: autoDraw = True
494.1738 	EXP 	NbackInstructionWideImg: autoDraw = True
494.1906 	EXP 	NbackInstructionWideImg: autoDraw = True
494.2072 	EXP 	NbackInstructionWideImg: autoDraw = True
494.2239 	EXP 	NbackInstructionWideImg: autoDraw = True
494.2405 	EXP 	NbackInstructionWideImg: autoDraw = True
494.2571 	EXP 	NbackInstructionWideImg: autoDraw = True
494.2739 	EXP 	NbackInstructionWideImg: autoDraw = True
494.2905 	EXP 	NbackInstructionWideImg: autoDraw = True
494.3071 	EXP 	NbackInstructionWideImg: autoDraw = True
494.3238 	EXP 	NbackInstructionWideImg: autoDraw = True
494.3405 	EXP 	NbackInstructionWideImg: autoDraw = True
494.3572 	EXP 	NbackInstructionWideImg: autoDraw = True
494.3739 	EXP 	NbackInstructionWideImg: autoDraw = True
494.3906 	EXP 	NbackInstructionWideImg: autoDraw = True
494.4072 	EXP 	NbackInstructionWideImg: autoDraw = True
494.4239 	EXP 	NbackInstructionWideImg: autoDraw = True
494.4406 	EXP 	NbackInstructionWideImg: autoDraw = True
494.4574 	EXP 	NbackInstructionWideImg: autoDraw = True
494.4740 	EXP 	NbackInstructionWideImg: autoDraw = True
494.4906 	EXP 	NbackInstructionWideImg: autoDraw = True
494.5073 	EXP 	NbackInstructionWideImg: autoDraw = True
494.5240 	EXP 	NbackInstructionWideImg: autoDraw = True
494.5405 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\22.png'
494.5405 	EXP 	NbackInstructionWideImg: autoDraw = True
494.5573 	EXP 	NbackInstructionWideImg: autoDraw = True
494.5740 	EXP 	NbackInstructionWideImg: autoDraw = True
494.5906 	EXP 	NbackInstructionWideImg: autoDraw = True
494.6073 	EXP 	NbackInstructionWideImg: autoDraw = True
494.6240 	EXP 	NbackInstructionWideImg: autoDraw = True
494.6407 	EXP 	NbackInstructionWideImg: autoDraw = True
494.6574 	EXP 	NbackInstructionWideImg: autoDraw = True
494.6741 	EXP 	NbackInstructionWideImg: autoDraw = True
494.6907 	EXP 	NbackInstructionWideImg: autoDraw = True
494.7076 	EXP 	NbackInstructionWideImg: autoDraw = True
494.7241 	EXP 	NbackInstructionWideImg: autoDraw = True
494.7408 	EXP 	NbackInstructionWideImg: autoDraw = True
494.7575 	EXP 	NbackInstructionWideImg: autoDraw = True
494.7743 	EXP 	NbackInstructionWideImg: autoDraw = True
494.7908 	EXP 	NbackInstructionWideImg: autoDraw = True
494.8074 	EXP 	NbackInstructionWideImg: autoDraw = True
494.8242 	EXP 	NbackInstructionWideImg: autoDraw = True
494.8407 	EXP 	NbackInstructionWideImg: autoDraw = True
494.8575 	EXP 	NbackInstructionWideImg: autoDraw = True
494.8742 	EXP 	NbackInstructionWideImg: autoDraw = True
494.8908 	EXP 	NbackInstructionWideImg: autoDraw = True
494.9075 	EXP 	NbackInstructionWideImg: autoDraw = True
494.9243 	EXP 	NbackInstructionWideImg: autoDraw = True
494.9409 	EXP 	NbackInstructionWideImg: autoDraw = True
494.9576 	EXP 	NbackInstructionWideImg: autoDraw = True
494.9741 	EXP 	NbackInstructionWideImg: autoDraw = True
494.9909 	EXP 	NbackInstructionWideImg: autoDraw = True
495.0076 	EXP 	NbackInstructionWideImg: autoDraw = True
495.0243 	EXP 	NbackInstructionWideImg: autoDraw = True
495.0409 	EXP 	NbackInstructionWideImg: autoDraw = True
495.0576 	EXP 	NbackInstructionWideImg: autoDraw = True
495.0743 	EXP 	NbackInstructionWideImg: autoDraw = True
495.0909 	EXP 	NbackInstructionWideImg: autoDraw = True
495.1076 	EXP 	NbackInstructionWideImg: autoDraw = True
495.1242 	EXP 	NbackInstructionWideImg: autoDraw = True
495.1409 	EXP 	NbackInstructionWideImg: autoDraw = True
495.1576 	EXP 	NbackInstructionWideImg: autoDraw = True
495.1743 	EXP 	NbackInstructionWideImg: autoDraw = True
495.1910 	EXP 	NbackInstructionWideImg: autoDraw = True
495.2078 	EXP 	NbackInstructionWideImg: autoDraw = True
495.2244 	EXP 	NbackInstructionWideImg: autoDraw = True
495.2411 	EXP 	NbackInstructionWideImg: autoDraw = True
495.2577 	EXP 	NbackInstructionWideImg: autoDraw = True
495.2743 	EXP 	NbackInstructionWideImg: autoDraw = True
495.2910 	EXP 	NbackInstructionWideImg: autoDraw = True
495.3078 	EXP 	NbackInstructionWideImg: autoDraw = True
495.3244 	EXP 	NbackInstructionWideImg: autoDraw = True
495.3412 	EXP 	NbackInstructionWideImg: autoDraw = True
495.3579 	EXP 	NbackInstructionWideImg: autoDraw = True
495.3745 	EXP 	NbackInstructionWideImg: autoDraw = True
495.3911 	EXP 	NbackInstructionWideImg: autoDraw = True
495.4078 	EXP 	NbackInstructionWideImg: autoDraw = True
495.4245 	EXP 	NbackInstructionWideImg: autoDraw = True
495.4411 	EXP 	NbackInstructionWideImg: autoDraw = True
495.4580 	EXP 	NbackInstructionWideImg: autoDraw = True
495.4745 	EXP 	NbackInstructionWideImg: autoDraw = True
495.4915 	EXP 	NbackInstructionWideImg: autoDraw = True
495.5078 	EXP 	NbackInstructionWideImg: autoDraw = True
495.5245 	EXP 	NbackInstructionWideImg: autoDraw = True
495.5412 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\23.png'
495.5412 	EXP 	NbackInstructionWideImg: autoDraw = True
495.5579 	EXP 	NbackInstructionWideImg: autoDraw = True
495.5745 	EXP 	NbackInstructionWideImg: autoDraw = True
495.5912 	EXP 	NbackInstructionWideImg: autoDraw = True
495.6080 	EXP 	NbackInstructionWideImg: autoDraw = True
495.6245 	EXP 	NbackInstructionWideImg: autoDraw = True
495.6414 	EXP 	NbackInstructionWideImg: autoDraw = True
495.6580 	EXP 	NbackInstructionWideImg: autoDraw = True
495.6755 	EXP 	NbackInstructionWideImg: autoDraw = True
495.6914 	EXP 	NbackInstructionWideImg: autoDraw = True
495.7080 	EXP 	NbackInstructionWideImg: autoDraw = True
495.7245 	EXP 	NbackInstructionWideImg: autoDraw = True
495.7412 	EXP 	NbackInstructionWideImg: autoDraw = True
495.7579 	EXP 	NbackInstructionWideImg: autoDraw = True
495.7746 	EXP 	NbackInstructionWideImg: autoDraw = True
495.7914 	EXP 	NbackInstructionWideImg: autoDraw = True
495.8080 	EXP 	NbackInstructionWideImg: autoDraw = True
495.8246 	EXP 	NbackInstructionWideImg: autoDraw = True
495.8413 	EXP 	NbackInstructionWideImg: autoDraw = True
495.8580 	EXP 	NbackInstructionWideImg: autoDraw = True
495.8746 	EXP 	NbackInstructionWideImg: autoDraw = True
495.8913 	EXP 	NbackInstructionWideImg: autoDraw = True
495.9080 	EXP 	NbackInstructionWideImg: autoDraw = True
495.9246 	EXP 	NbackInstructionWideImg: autoDraw = True
495.9415 	EXP 	NbackInstructionWideImg: autoDraw = True
495.9581 	EXP 	NbackInstructionWideImg: autoDraw = True
495.9747 	EXP 	NbackInstructionWideImg: autoDraw = True
495.9914 	EXP 	NbackInstructionWideImg: autoDraw = True
496.0080 	EXP 	NbackInstructionWideImg: autoDraw = True
496.0247 	EXP 	NbackInstructionWideImg: autoDraw = True
496.0414 	EXP 	NbackInstructionWideImg: autoDraw = True
496.0581 	EXP 	NbackInstructionWideImg: autoDraw = True
496.0749 	EXP 	NbackInstructionWideImg: autoDraw = True
496.0915 	EXP 	NbackInstructionWideImg: autoDraw = True
496.1081 	EXP 	NbackInstructionWideImg: autoDraw = True
496.1248 	EXP 	NbackInstructionWideImg: autoDraw = True
496.1415 	EXP 	NbackInstructionWideImg: autoDraw = True
496.1582 	EXP 	NbackInstructionWideImg: autoDraw = True
496.1748 	EXP 	NbackInstructionWideImg: autoDraw = True
496.1916 	EXP 	NbackInstructionWideImg: autoDraw = True
496.2083 	EXP 	NbackInstructionWideImg: autoDraw = True
496.2248 	EXP 	NbackInstructionWideImg: autoDraw = True
496.2416 	EXP 	NbackInstructionWideImg: autoDraw = True
496.2582 	EXP 	NbackInstructionWideImg: autoDraw = True
496.2748 	EXP 	NbackInstructionWideImg: autoDraw = True
496.2915 	EXP 	NbackInstructionWideImg: autoDraw = True
496.3082 	EXP 	NbackInstructionWideImg: autoDraw = True
496.3248 	EXP 	NbackInstructionWideImg: autoDraw = True
496.3415 	EXP 	NbackInstructionWideImg: autoDraw = True
496.3583 	EXP 	NbackInstructionWideImg: autoDraw = True
496.3750 	EXP 	NbackInstructionWideImg: autoDraw = True
496.3916 	EXP 	NbackInstructionWideImg: autoDraw = True
496.4082 	EXP 	NbackInstructionWideImg: autoDraw = True
496.4249 	EXP 	NbackInstructionWideImg: autoDraw = True
496.4416 	EXP 	NbackInstructionWideImg: autoDraw = True
496.4584 	EXP 	NbackInstructionWideImg: autoDraw = True
496.4750 	EXP 	NbackInstructionWideImg: autoDraw = True
496.4916 	EXP 	NbackInstructionWideImg: autoDraw = True
496.5083 	EXP 	NbackInstructionWideImg: autoDraw = True
496.5250 	EXP 	NbackInstructionWideImg: autoDraw = True
496.5417 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\24.png'
496.5417 	EXP 	NbackInstructionWideImg: autoDraw = True
496.5585 	EXP 	NbackInstructionWideImg: autoDraw = True
496.5770 	EXP 	NbackInstructionWideImg: autoDraw = True
496.5918 	EXP 	NbackInstructionWideImg: autoDraw = True
496.6083 	EXP 	NbackInstructionWideImg: autoDraw = True
496.6251 	EXP 	NbackInstructionWideImg: autoDraw = True
