runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
stimuli/orders/stimOrder13.xlsx,3,0,3,3,6,0,26,26,26,,,,,,,,,,,,,,,,,,,3923.888518900145,None,3923.888518900145,None,3910.8883859002963,3910.8883859002963,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,3,3,6,0,31,31,31,,,,,,,,,,,,,,,,,,,3989.3557816999964,None,3989.3557816999964,None,3976.1555730002,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,3,3,6,0,39,39,39,,,,,,,,,,,,,,,,,,,4094.3232370000333,None,4094.3232370000333,None,4081.3230584999546,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,3,3,6,0,40,40,40,,,,,,,,,,,,,,,,,,,4107.4900128999725,4107.4900128999725,4107.4900128999725,4107.4900128999725,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,3,3,6,0,42,42,42,,,,,,,,,,,,,,,,,,,4133.490182999987,None,4133.490182999987,None,4120.490060000215,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,3,3,6,0,43,43,43,,,,,,,,,,,,,,,,,,,4147.05799560016,4147.05799560016,4147.05799560016,4147.05799560016,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,3,0,3,3,6,0,45,45,45,,,,,,,,,,,,,,,,,,,4173.257200200111,None,4173.257200200111,None,4160.057023399975,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.257331599947,4199.257331599947,0.0,4219.880068589933,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01430740999057889,10.012088410090655,50.0,4229.882293889765,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder13.xlsx,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012088910210877657,10.007479710038751,71.48148148148148,4239.882716590073,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,0,0,0,,,,,,,4250.49129340006,4250.49129340006,None,space,153.3643351001665,4250.49129340006,None,,,,,,4502.743165600114,None,4502.743165600114,None,,,,,,,,,,,,,0.011776309926062822,10.006997209973633,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,3,3,3,,,,,,,,,,,,,,,,,,,4542.376790500246,None,4542.376790500246,None,4528.743241100106,4528.743241100106,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,5,5,5,,,,,,,,,,,,,,,,,,,4569.026895199902,None,4569.026895199902,None,4555.376775499899,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,9,9,9,,,,,,,,,,,,,,,,,,,4621.177381299902,None,4621.177381299902,None,4608.043756800238,4608.043756800238,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,17,17,17,,,,,,,,,,,,,,,,,,,4725.461500199977,None,4725.461500199977,None,4712.4613358001225,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,18,18,18,,,,,,,,,,,,,,,,,,,4738.578246300109,4738.578246300109,4738.578246300109,4738.578246300109,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,22,22,22,,,,,,,,,,,,,,,,,,,4790.7619990003295,None,4790.7619990003295,None,4777.611861000303,4777.611861000303,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,32,32,32,,,,,,,,,,,,,,,,,,,4922.296353400219,None,4922.296353400219,None,4909.129461400211,4909.129461400211,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,34,34,34,,,,,,,,,,,,,,,,,,,4948.296597900335,None,4948.296597900335,None,4935.296424400061,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,37,37,37,,,,,,,,,,,,,,,,,,,4987.9801837001,None,4987.9801837001,None,4974.980078400113,4974.980078400113,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,38,38,38,,,,,,,,,,,,,,,,,,,5001.147056099959,5001.147056099959,5001.147056099959,5001.147056099959,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,40,40,40,,,,,,,,,,,,,,,,,,,5027.780568399932,None,5027.780568399932,None,5014.147045799997,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,43,43,43,,,,,,,,,,,,,,,,,,,5066.914173800033,None,5066.914173800033,None,5053.780686500017,5053.780686500017,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,3,0,4,4,5,0,45,45,45,,,,,,,,,,,,,,,,,,,5092.914353,None,5092.914353,None,5079.914226100314,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.047885700129,5119.047885700129,9.876543209876544,5138.420819989871,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01406031008809805,None,23.086419753086417,5141.75678828964,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder11.xlsx,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011420110240578651,None,58.230452674897116,5147.223647990264,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,0,0,0,,,,,,,5156.848190300167,5156.848190300167,None,space,138.40796220023185,5156.848190300167,None,,,,,,5382.749984499998,None,5382.749984499998,None,,,,,,,,,,,,,0.01131990971043706,None,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,2,2,2,,,,,,,,,,,,,,,,,,,5408.750137200113,None,5408.750137200113,None,5395.750051599927,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,4,4,4,,,,,,,,,,,,,,,,,,,5434.750397900119,None,5434.750397900119,None,5421.750255200081,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,10,10,10,,,,,,,,,,,,,,,,,,,5513.03433750011,None,5513.03433750011,None,5500.01753260009,5500.01753260009,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,12,12,12,,,,,,,,,,,,,,,,,,,5539.7012837002985,None,5539.7012837002985,None,5526.034410899971,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,18,18,18,,,,,,,,,,,,,,,,,,,5618.418492900208,None,5618.418492900208,None,5605.418347000144,5605.418347000144,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,23,23,23,,,,,,,,,,,,,,,,,,,5684.685614600312,None,5684.685614600312,None,5671.1020742002875,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,25,25,25,,,,,,,,,,,,,,,,,,,5710.685917499941,None,5710.685917499941,None,5697.685800100211,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,26,26,26,,,,,,,,,,,,,,,,,,,5723.835995899979,5723.835995899979,5723.835995899979,5723.835995899979,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,29,29,29,,,,,,,,,,,,,,,,,,,5762.986347400118,None,5762.986347400118,None,5749.836182300001,5749.836182300001,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,31,31,31,,,,,,,,,,,,,,,,,,,5789.019786800258,None,5789.019786800258,None,5775.9863660000265,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,35,35,35,,,,,,,,,,,,,,,,,,,5841.170225800015,None,5841.170225800015,None,5828.170111000072,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,43,43,43,,,,,,,,,,,,,,,,,,,5945.754279500339,None,5945.754279500339,None,5932.720920000225,5932.720920000225,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,5,5,0,0,46,46,46,,,,,,,,,,,,,,,,,,,5985.004624600057,None,5985.004624600057,None,5971.754559500143,5971.754559500143,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5998.00477749994,None,-16.790123456790113,6017.910594389774,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014510210137814283,None,36.50205761316872,6021.679515090305,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012258509639650583,None,55.925925925925924,6025.49622078985,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,2,2,2,,,,,,,6039.255331700202,6039.255331700202,None,space,124.79353979974985,6039.255331700202,None,,,,,,6259.490163300186,None,6259.490163300186,None,6246.473381900229,None,,,,,,,,,,,0.012260810006409883,None,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,15,15,15,,,,,,,,,,,,,,,,,,,6430.408221099991,None,6430.408221099991,None,6417.224736399949,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,19,19,19,,,,,,,,,,,,,,,,,,,6482.758606899995,None,6482.758606899995,None,6469.5751489000395,6469.5751489000395,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,23,23,23,,,,,,,,,,,,,,,,,,,6535.059047000017,None,6535.059047000017,None,6521.908876300324,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,25,25,25,,,,,,,,,,,,,,,,,,,6561.2425950001925,None,6561.2425950001925,None,6548.059079499915,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,27,27,27,,,,,,,,,,,,,,,,,,,6587.376265400089,None,6587.376265400089,None,6574.2426287001,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,31,31,31,,,,,,,,,,,,,,,,,,,6639.676485400181,None,6639.676485400181,None,6626.5263885003515,6626.5263885003515,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,34,34,34,,,,,,,,,,,,,,,,,,,6679.343486499973,None,6679.343486499973,None,6665.676665999927,6665.676665999927,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,36,36,36,,,,,,,,,,,,,,,,,,,6705.343718800228,None,6705.343718800228,None,6692.343546300195,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,37,37,37,,,,,,,,,,,,,,,,,,,6718.4936494999565,6718.4936494999565,6718.4936494999565,6718.4936494999565,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,39,39,39,,,,,,,,,,,,,,,,,,,6744.494030599948,None,6744.494030599948,None,6731.493864300195,None,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,40,40,40,,,,,,,,,,,,,,,,,,,6757.660812899936,6757.660812899936,6757.660812899936,6757.660812899936,,,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,43,43,43,,,,,,,,,,,,,,,,,,,6796.794452700298,None,6796.794452700298,None,6783.66092699999,6783.66092699999,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,3,0,6,6,1,0,47,47,47,,,,,,,,,,,,,,,,,,,6848.944804300088,None,6848.944804300088,None,6835.944678700063,6835.944678700063,,,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.522633744855966,6867.8846018901095,,,,,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013818310108035803,None,22.674897119341566,6870.970057789702,,,,,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder3.xlsx,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011715410277247429,None,60.288065843621396,6873.386788390111,,,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
stimuli/orders/stimOrder9.xlsx,3,0,7,7,4,0,2,2,2,,,,,,,6879.02855100017,6879.02855100017,None,space,235.27732220012695,6879.02855100017,None,,,,,,7582.733789599966,None,7582.733789599966,None,7569.150327000301,7569.150327000301,,,,,,,,,,,0.01169531000778079,None,,,,,,,1,M,1,r,CIB,2021_Apr_16_1247,bodysite,2020.2.5,60.016660695976555,"['Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Right Leg', 'Chest', 'Left Arm', 'Left Face']",
